time	V(vo)
4.889251966752896e-04	5.034541e+00
4.891251966752895e-04	5.034541e+00
4.892251966752895e-04	5.034541e+00
4.893251966752894e-04	5.034541e+00
4.894251966752894e-04	5.034541e+00
4.895251966752893e-04	5.034541e+00
4.897251966752892e-04	5.034541e+00
4.898251966752892e-04	5.034541e+00
4.899251966752891e-04	5.034541e+00
4.900251966752891e-04	5.034541e+00
4.902251966752890e-04	5.034541e+00
4.903251966752889e-04	5.034541e+00
4.904251966752889e-04	5.034541e+00
4.905251966752888e-04	5.034541e+00
4.907251966752887e-04	5.034541e+00
4.908251966752886e-04	5.034541e+00
4.909251966752886e-04	5.034541e+00
4.910251966752885e-04	5.034541e+00
4.913251966752884e-04	5.034541e+00
4.914251966752883e-04	5.034541e+00
4.915251966752883e-04	5.034541e+00
4.917251966752882e-04	5.034541e+00
4.918251966752881e-04	5.034541e+00
4.919251966752881e-04	5.034541e+00
4.920251966752880e-04	5.034541e+00
4.921251966752880e-04	5.034541e+00
4.924251966752878e-04	5.034541e+00
4.925251966752878e-04	5.034541e+00
4.926251966752877e-04	5.034541e+00
4.929251966752876e-04	5.034541e+00
4.930251966752875e-04	5.034541e+00
4.931251966752875e-04	5.034541e+00
4.935251966752873e-04	5.034541e+00
4.936251966752872e-04	5.034541e+00
4.938251966752871e-04	5.034541e+00
4.940251966752870e-04	5.034541e+00
4.942251966752869e-04	5.034541e+00
4.945251966752867e-04	5.034541e+00
4.947251966752866e-04	5.034541e+00
4.947966252467151e-04	5.034541e+00
4.948680538181437e-04	5.034541e+00
4.949394823895722e-04	5.034541e+00
4.950109109610008e-04	5.034541e+00
4.950823395324293e-04	5.034541e+00
4.951537681038579e-04	5.034541e+00
4.952251966752864e-04	5.034541e+00
4.957251966752861e-04	5.034541e+00
4.958109109610004e-04	5.034541e+00
4.958966252467145e-04	5.034541e+00
4.959823395324288e-04	5.034541e+00
4.960680538181431e-04	5.034541e+00
4.961537681038574e-04	5.034541e+00
4.962394823895715e-04	5.034541e+00
4.963251966752858e-04	5.034541e+00
4.964537681038572e-04	5.034541e+00
4.965823395324285e-04	5.034541e+00
4.967109109609999e-04	5.034541e+00
4.968394823895712e-04	5.034541e+00
4.969680538181426e-04	5.034541e+00
4.970966252467139e-04	5.034541e+00
4.972251966752853e-04	5.034541e+00
4.975251966752852e-04	5.034541e+00
4.978251966752850e-04	5.034541e+00
4.979394823895706e-04	5.034541e+00
4.980537681038564e-04	5.034541e+00
4.981680538181420e-04	5.034541e+00
4.982823395324276e-04	5.034541e+00
4.983966252467133e-04	5.034541e+00
4.985109109609990e-04	5.034541e+00
4.986251966752846e-04	5.034541e+00
4.987394823895702e-04	5.034541e+00
4.988537681038560e-04	5.034541e+00
4.989680538181416e-04	5.034541e+00
4.990823395324272e-04	5.034541e+00
4.991966252467128e-04	5.034541e+00
4.993109109609986e-04	5.034541e+00
4.994251966752842e-04	5.034541e+00
4.995966252467126e-04	5.034541e+00
4.997680538181412e-04	5.034541e+00
4.999394823895696e-04	5.034541e+00
5.001109109609982e-04	5.034541e+00
5.002823395324266e-04	5.034541e+00
5.004537681038551e-04	5.034541e+00
5.006251966752836e-04	5.034541e+00
5.007966252467120e-04	5.034541e+00
5.009680538181406e-04	5.034541e+00
5.011394823895690e-04	5.034541e+00
5.013109109609975e-04	5.034541e+00
5.014823395324260e-04	5.034541e+00
5.016537681038545e-04	5.034541e+00
5.018251966752830e-04	5.034541e+00
5.067966252467089e-04	5.034541e+00
5.117680538181350e-04	5.034541e+00
5.167394823895609e-04	5.034541e+00
5.217109109609870e-04	5.034541e+00
5.266823395324129e-04	5.034541e+00
5.316537681038390e-04	5.034541e+00
5.366251966752649e-04	5.034541e+00
5.443251966752609e-04	5.034541e+00
