time	V(vo)
8.226837059859968e-04	5.089481e+00
8.244551345574245e-04	5.097302e+00
8.262265631288521e-04	5.104900e+00
8.279979917002799e-04	5.112276e+00
8.297694202717075e-04	5.119431e+00
8.316694202717065e-04	5.126761e+00
8.335694202717055e-04	5.133757e+00
8.354694202717045e-04	5.140419e+00
8.373694202717035e-04	5.146747e+00
8.392694202717025e-04	5.152740e+00
8.411694202717016e-04	5.158398e+00
8.430694202717006e-04	5.163722e+00
8.455408488431278e-04	5.170095e+00
8.480122774145552e-04	5.176017e+00
8.504837059859824e-04	5.181487e+00
8.529551345574098e-04	5.186505e+00
8.554265631288370e-04	5.191072e+00
8.578979917002644e-04	5.195187e+00
8.603694202716916e-04	5.198850e+00
8.628408488431189e-04	5.202182e+00
8.653122774145462e-04	5.205260e+00
8.677837059859735e-04	5.208084e+00
8.702551345574008e-04	5.210654e+00
8.727265631288281e-04	5.212971e+00
8.751979917002554e-04	5.215033e+00
8.776694202716827e-04	5.216841e+00
8.799265631288243e-04	5.218361e+00
8.821837059859660e-04	5.219771e+00
8.844408488431077e-04	5.221071e+00
8.866979917002495e-04	5.222262e+00
8.889551345573911e-04	5.223342e+00
8.912122774145328e-04	5.224312e+00
8.934694202716745e-04	5.225173e+00
8.956551345573877e-04	5.225941e+00
8.978408488431007e-04	5.226655e+00
9.000265631288139e-04	5.227315e+00
9.022122774145271e-04	5.227920e+00
9.043979917002403e-04	5.228470e+00
9.065837059859534e-04	5.228967e+00
9.087694202716666e-04	5.229409e+00
9.088694202716665e-04	5.229429e+00
9.110694202716654e-04	5.229837e+00
9.132694202716642e-04	5.230216e+00
9.154694202716631e-04	5.230566e+00
9.176694202716620e-04	5.230887e+00
9.198694202716608e-04	5.231179e+00
9.220694202716597e-04	5.231442e+00
9.242694202716585e-04	5.231676e+00
9.264694202716574e-04	5.231891e+00
9.286694202716563e-04	5.232091e+00
9.308694202716551e-04	5.232276e+00
9.330694202716540e-04	5.232446e+00
9.352694202716528e-04	5.232600e+00
9.374694202716517e-04	5.232739e+00
9.396694202716506e-04	5.232862e+00
9.418837059859351e-04	5.232976e+00
9.440979917002197e-04	5.233082e+00
9.463122774145043e-04	5.233180e+00
9.485265631287888e-04	5.233270e+00
9.507408488430734e-04	5.233352e+00
9.529551345573580e-04	5.233425e+00
9.551694202716425e-04	5.233490e+00
9.573837059859271e-04	5.233551e+00
9.595979917002117e-04	5.233606e+00
9.618122774144963e-04	5.233658e+00
9.640265631287808e-04	5.233705e+00
9.662408488430653e-04	5.233748e+00
9.684551345573500e-04	5.233787e+00
9.706694202716345e-04	5.233821e+00
9.728979917002063e-04	5.233853e+00
9.751265631287781e-04	5.233882e+00
9.773551345573499e-04	5.233910e+00
9.795837059859216e-04	5.233935e+00
9.818122774144934e-04	5.233957e+00
9.840408488430653e-04	5.233978e+00
9.862694202716371e-04	5.233995e+00
9.885265631287812e-04	5.234012e+00
9.907837059859254e-04	5.234028e+00
9.930408488430696e-04	5.234043e+00
9.952979917002135e-04	5.234056e+00
9.975551345573577e-04	5.234068e+00
9.998122774145018e-04	5.234078e+00
1.002069420271646e-03	5.234087e+00
1.003369420271647e-03	5.234093e+00
1.004669420271647e-03	5.234098e+00
1.005969420271648e-03	5.234102e+00
1.007269420271649e-03	5.234107e+00
1.008569420271650e-03	5.234111e+00
1.009869420271650e-03	5.234115e+00
1.011169420271651e-03	5.234119e+00
1.011269420271651e-03	5.234119e+00
1.013626563128795e-03	5.234126e+00
1.015983705985940e-03	5.234131e+00
1.018340848843084e-03	5.234137e+00
1.020697991700228e-03	5.234141e+00
1.023055134557372e-03	5.234146e+00
1.025412277414516e-03	5.234149e+00
1.027769420271661e-03	5.234153e+00
